카테고리1,카테고리2,업체명,store_id,상품카테고리,상품소분류,상품명,규격,단위수량,단위,할인율,가격,할인전가격,포인트백,품절여부,수집일
의약외품,,아에르,aer,생활용품,생활용품,[아에르] 여행용 샤워기 컴팩트,체리블라썸,1,SET,28%,17900,24900,,False,2026-05-19
의약외품,,아에르,aer,생활용품,생활용품,[아에르] 여행용 샤워기 컴팩트,포레스트그린,1,SET,28%,17900,24900,,False,2026-05-19
의약외품,,아에르,aer,생활용품,생활용품,[아에르] 여행용 샤워기 컴팩트,버건디,1,SET,28%,17900,24900,,False,2026-05-19
의약외품,,아에르,aer,생활용품,생활용품,[아에르] 콰트로 샤워기,,1,SET,17%,24900,29900,,False,2026-05-19
의약외품,,아에르,aer,생활용품,생활용품,[아에르] 여행용 샤워기 컴팩트 선물세트 (포레스트 그린),,1,SET,24%,27900,36800,,False,2026-05-19
의약외품,,아에르,aer,생활용품,생활용품,[아에르] 여행용 샤워기 컴팩트 선물세트 (버건디),,1,SET,24%,27900,36800,,False,2026-05-19
화장품,,알록,aalok,의료기기,의료기기,[의료기기] 알록패치 더블 (통증완화의료기기),"적외선 통증완화 의료기기등록, FDA등록, CE인증제품",,,35%,234000,360000,,False,2026-05-19
화장품,,알록,aalok,의료기기,의료기기,[의료기기] 알록패치 싱글 (통증완화의료기기),"적외선 통증완화 의료기기등록, FDA등록, CE인증제품",,,40%,129600,216000,,False,2026-05-19
화장품,,알록,aalok,의료기기,의료기기,[헬스케어] 알록 리필패치,1박스(30개),,,30%,8400,12000,,False,2026-05-19
화장품,,알록,aalok,의료기기,의료기기,[헬스케어] 알록 리필패치,3박스(90개),,,35%,23400,36000,,False,2026-05-19
화장품,,알록,aalok,의료기기,의료기기,[헬스케어] 알록 리필패치,5박스(150개),,,40%,36000,60000,,False,2026-05-19
화장품,,알록,aalok,의료기기,의료기기,"[헬스케어] 알록밴드 1구 (알록패치고정밴드, 손목,발목,팔)","1박스(3개입), 경제적인사용, 탄탄하고 신축성있는 고정밴드",,,35%,22750,35000,,False,2026-05-19
화장품,,알록,aalok,의료기기,의료기기,"[헬스케어] 알록밴드 2구 (알록패치고정밴드, 무릎,팔뚝,다리)","1박스(2개입), 경제적인사용, 탄탄하고 신축성있는 고정밴드",,,35%,25350,39000,,False,2026-05-19
화장품,,알록,aalok,의료기기,의료기기,"[헬스케어] 알록밴드 4구 (알록패치고정밴드, 허리,허벅지)","1박스(1개입), 경제적인사용, 탄탄하고 신축성있는 고정밴드",,,35%,30550,47000,,False,2026-05-19
화장품,,알록,aalok,의료기기,의료기기,[헬스케어] 알록밴드 SET1 (1구+2구),"1구1박스(3개입)+2구1박스(2개입), 신축성있는 고정밴드",,,40%,44400,74000,,False,2026-05-19
화장품,,알록,aalok,의료기기,의료기기,[헬스케어] 알록밴드 SET2 (1구+4구),"1구1박스(3개입)+4구1박스(1개입), 신축성있는 고정밴드",,,40%,49200,82000,,False,2026-05-19
화장품,,알록,aalok,의료기기,의료기기,[헬스케어] 알록밴드1구+리필패치 SET,알록밴드 1구 1박스(3개입) + 리플패치 1박스(30개입),,,40%,28200,47000,,False,2026-05-19
화장품,,알록,aalok,의료기기,의료기기,[헬스케어] 알록밴드2구+리필패치 SET,알록밴드 2구 1박스(2개입) + 리플패치 1박스(30개입),,,40%,30600,51000,,False,2026-05-19
화장품,,알록,aalok,의료기기,의료기기,[헬스케어] 알록밴드4구+리필패치 SET,알록밴드 4구 1박스(1개입) + 리플패치 1박스(30개입),,,40%,35400,59000,,False,2026-05-19
화장품,,알록,aalok,이미용가전,이미용가전,[뷰티케어] 알록 핏세라,"피부관리 집에서 편안하게~ 탄력,주름개선,인체적용테스트 완료",,,25%,540000,720000,,False,2026-05-19
화장품,,알록,aalok,이미용가전,이미용가전,[뷰티케어] 알록 스노우핏,"하루 15분~ 생기 가득 맑은 피부, 인체적용테스트 완료",,,25%,540000,720000,,False,2026-05-19
화장품,,알록,aalok,이미용가전,이미용가전,"[헤어케어] 알록 헤어버드 (탈모완화,두피관리솔루션)",국내최대 1048개 LED + 544개 돌기형 지압,,,45%,660000,1200000,,False,2026-05-19
화장품,,알록,aalok,생활가전,생활가전,[위생/살균케어] 알록 UVC 쉴드핑거,"세균탈출, 언택트 핑거, 터치가 필요한  UVC쉴드핑거",,,35%,26000,40000,,False,2026-05-19
화장품,,알록,aalok,생활가전,생활가전,[위생/살균케어] 알록 UVC 쉴드박스 (99.9% 살균박스),"스마트한 5분 살균투자, 99.9%살균효과",,,35%,58500,90000,,False,2026-05-19
화장품,,알록,aalok,생활가전,생활가전,[위생/살균케어] 알록 UVC 라이프스타일세트 (UVC 살균 개인방역),UVC쉴드핑거 + UVC쉴드박스로 바이러스 탈출,,,40%,78000,130000,,False,2026-05-19
화장품,,알록,aalok,기능성/트러블,기능성/트러블,[뷰티케어] 알록 핏세라 기능성앰플,"1EA, 주름개선과 피부탄력 고민해결, 영양폭탄앰플",,,40%,24000,40000,,False,2026-05-19
화장품,,알록,aalok,기능성/트러블,기능성/트러블,[뷰티케어] 알록 핏세라 기능성앰플,"2EA, 주름개선과 피부탄력 고민해결, 영양폭탄앰플",,,45%,44000,80000,,False,2026-05-19
화장품,,알록,aalok,기능성/트러블,기능성/트러블,[뷰티케어] 알록 핏세라 기능성앰플,"4EA, 주름개선과 피부탄력 고민해결, 영양폭탄앰플",,,50%,80000,160000,,False,2026-05-19
화장품,,알록,aalok,기능성/트러블,기능성/트러블,[뷰티케어] 알록 울트라체인지 부스터젤 250ml [4개],250ml,,,35%,93600,144000,,False,2026-05-19
화장품,,알록,aalok,기능성/트러블,기능성/트러블,[뷰티케어] 알록 울트라체인지 부스터젤 250ml [2개],250ml,,,30%,50400,72000,,False,2026-05-19
화장품,,알록,aalok,기능성/트러블,기능성/트러블,[뷰티케어] 알록 울트라체인지 부스터젤 250ml,250ml,1,EA,15%,30600,36000,,False,2026-05-19
화장품,,알록,aalok,헤어(hair),헤어(hair),[헤어케어] 알록 헤어버드 탈모샴푸,"탈모기능성인증, 인체적용시험완료",,,40%,19200,32000,,False,2026-05-19
화장품,,알록,aalok,헤어(hair),헤어(hair),[헤어케어] 알록 헤어버드 트리트먼트,"탈모기능성인증, 민감한두피/모발약화/탄력저하/건조한모발",,,40%,19200,32000,,False,2026-05-19
화장품,,알록,aalok,헤어(hair),헤어(hair),[헤어케어] 알록 헤어버드 탈모샴푸+트리트먼트 SET,"탈모기능성인증, 민감한두피/모발약화/탄력저하/건조한모발",,,50%,32000,64000,,False,2026-05-19
화장품,,언코드,uncode,코스메슈티컬,코스메슈티컬,[5+1이벤트/ ✦입점기념✦] 언코드 멜라톤 크림,바로팜 오픈 기념 이벤트 진행중,,,47%,15900,30000,,False,2026-05-19
건강식품,,에스엘로하스,sllohasshop,건강기능식품,건강기능식품,[코오롱제약] 초임계 알티지오메가3 프리미엄 (30캡슐),"1,032mg",30,캡슐,,0,0,,True,2026-05-19
건강식품,,에스엘로하스,sllohasshop,건강기능식품,건강기능식품,[코오롱제약] 글루타치온 뷰티라이프 (분말 30포),유통기한 2026.10.22 안에서 채우는 이너뷰티 !!,,,,0,0,,True,2026-05-19
건강식품,,에스엘로하스,sllohasshop,건강기능식품,건강기능식품,[코오롱제약] 쏘팔메토 옥타코사놀 포맨 (30캡슐),남성 건강,,,,0,0,,True,2026-05-19
건강식품,,에스엘로하스,sllohasshop,건강기능식품,건강기능식품,[코오롱제약] 아르기닌 에너지업 15포,"하루 한 포, 활력 충전",,,,0,0,,True,2026-05-19
건강식품,,에스엘로하스,sllohasshop,건강기능식품,건강기능식품,코오롱제약 콘드로이친 상어연골 (3개월분),상어연골 콘드로이친 스테디셀러!!,,,80%,7500,36900,,False,2026-05-19
건강식품,,에스엘로하스,sllohasshop,건강기능식품,건강기능식품,"[코오롱제약] 뼈건강엔 칼슘마그네슘비타민D아연 골드, 3개월분 / 90정",흡수 잘되는 4중 복합 기능성제품,,,,0,0,,True,2026-05-19
건강식품,,에스엘로하스,sllohasshop,건강기능식품,건강기능식품,"[코오롱제약] 락토메디 생유산균 [1개월분,30포]","2,000mg 30포 (유통기한 2026.10.22)",,,87%,6500,50000,,False,2026-05-19
건강식품,,에스엘로하스,sllohasshop,건강기능식품,건강기능식품,"[코오롱제약] 비타민C 맥스1000 (100정, 100일분)",유통기한 2026.01.22,,,,0,0,,True,2026-05-19
건강식품,,에스엘로하스,sllohasshop,석류/콜라겐,석류/콜라겐,[코오롱제약] 프리미엄 저분자 피쉬콜라겐 이탈리아산 30포,2g 30 포 (유통기한 2026.11.13),,,87%,6400,50000,,False,2026-05-19
건강식품,,에스엘로하스,sllohasshop,석류/콜라겐,석류/콜라겐,"[코오롱제약] 저분자 피쉬콜라겐 맥스 (2개월분,60정)",48g 60 정 (유통기한 2025.11.30),,,,0,0,,True,2026-05-19
건강식품,,에스엘로하스,sllohasshop,이너케어,이너케어,[어바웃네이처] 1일1레몬 유기농 레몬즙 - 15포 (이탈리아산),20g,15,포,80%,5000,25000,,False,2026-05-19
건강식품,,에스엘로하스,sllohasshop,기타건강식품,기타건강식품,"[코오롱제약] 글루타치온 이너뷰티 2개월분 [1,000mg x 60정]",★스테디셀러!!★ 유통기한 2026.10.03,,,,0,0,,True,2026-05-19
건강식품,,에스엘로하스,sllohasshop,기타건강식품,기타건강식품,"[코오롱제약] 로얄메디 생유산균 [1개월분,30포]",유통기한 2026.11.04,,,,0,0,,True,2026-05-19
의약외품,,엔드퍼프,ENDPUFF,금연보조용품,금연보조용품,의약외품 무니코틴 금연보조제 엔드퍼프 리필용액 30ml,,1,BOX,20%,20000,25000,,False,2026-05-19
의약외품,,엔드퍼프,ENDPUFF,금연보조용품,금연보조용품,의약외품 무니코틴 금연보조제 엔드퍼프V2 60일플랜 (기기1+용액3+파드1세트),블랙,1,SET,35%,78000,120000,,False,2026-05-19
의약외품,,엔드퍼프,ENDPUFF,금연보조용품,금연보조용품,의약외품 무니코틴 금연보조제 엔드퍼프V2 60일플랜 (기기1+용액3+파드1세트),화이트,1,SET,35%,78000,120000,,False,2026-05-19
의약외품,,엔드퍼프,ENDPUFF,금연보조용품,금연보조용품,의약외품 무니코틴 금연보조제 엔드퍼프V2 스타터패키지 (기기1+용액1),블랙,1,SET,25%,47000,63000,,False,2026-05-19
의약외품,,엔드퍼프,ENDPUFF,금연보조용품,금연보조용품,의약외품 무니코틴 금연보조제 엔드퍼프V2 스타터패키지 (기기1+용액1),화이트,1,SET,25%,47000,63000,,False,2026-05-19
의약외품,,엔드퍼프,ENDPUFF,금연보조용품,금연보조용품,의약외품 무니코틴 금연보조제 엔드퍼프 60일플랜 (기기1+용액3+파드1세트),,1,SET,35%,74750,115000,,False,2026-05-19
의약외품,,엔드퍼프,ENDPUFF,금연보조용품,금연보조용품,의약외품 무니코틴 금연보조제 엔드퍼프 스타터패키지 (기기1+용액1),,1,BOX,28%,41500,58000,,False,2026-05-19
건강식품,,오라틱스,oraticx,건강기능식품,건강기능식품,"[오라틱스] 구강유산균 임플란틱스 30정, 5개",1.6g*30정,5,EA,55%,135000,300000,,False,2026-05-19
건강식품,,오라틱스,oraticx,건강기능식품,건강기능식품,"[오라틱스] 구강유산균 임플란틱스 30정, 9+1개",1.6g*30정,10,EA,60%,243000,600000,,False,2026-05-19
건강식품,,오라틱스,oraticx,건강기능식품,건강기능식품,"[오라틱스] 구강유산균 그린브레스 30정, 5개",1g*30정,5,EA,51%,110000,225000,,False,2026-05-19
건강식품,,오라틱스,oraticx,건강기능식품,건강기능식품,"[오라틱스] 구강유산균 그린브레스 30정, 9+1개",1g*30정,10,EA,56%,198000,450000,,False,2026-05-19
건강식품,,오라틱스,oraticx,건강기능식품,건강기능식품,"[오라틱스] 구강유산균 오라덴티 30정, 5개",1g*30정,5,EA,51%,110000,225000,,False,2026-05-19
건강식품,,오라틱스,oraticx,건강기능식품,건강기능식품,"[오라틱스] 구강유산균 오라덴티 30정, 9+1개",1g*30정,10,EA,56%,198000,450000,,False,2026-05-19
건강식품,,오라틱스,oraticx,건강기능식품,건강기능식품,"[오라틱스] 어린이 구강유산균 치카키즈 30정, 5개",1g*30정,5,EA,51%,110000,225000,,False,2026-05-19
건강식품,,오라틱스,oraticx,건강기능식품,건강기능식품,"[오라틱스] 어린이 구강유산균 치카키즈 30정, 9+1개",1g*30정,10,EA,56%,198000,450000,,False,2026-05-19
건강식품,,오라틱스,oraticx,홍보용품,홍보용품,홍보용 와블러_FDA,,,,,100,0,,False,2026-05-19
의약외품,,오시스,osis,측정기기,측정기기,[오시스] 적외선 접촉/비접촉 듀얼 체온계,,1,EA,,0,0,,True,2026-05-19
의약외품,,오시스,osis,측정기기,측정기기,[하트티어] 비접촉 적외선 체온계,,1,EA,82%,9000,49000,,False,2026-05-19
의약외품,,오시스,osis,기능성/트러블,기능성/트러블,"퍼마톨로지 EXO-PDRN 508,000ppm 초고함량 리커버리 앰플 프로그램 (4세트입)",1,,,50%,65000,130000,,False,2026-05-19
의약외품,,오시스,osis,기능성/트러블,기능성/트러블,퍼마톨로지 인텐시브 리커버리 PDRN 크림 50ml,1,,,50%,29000,58000,,False,2026-05-19
의약외품,,오시스,osis,기능성/트러블,기능성/트러블,퍼마톨로지 하이드라픽스 카밍 PDRN 선크림 50ml (3중 기능성),1,,,50%,25000,50000,,False,2026-05-19
의약외품,,오시스,osis,마스크팩/코팩,마스크팩/코팩,퍼마톨로지 울트라 리페어 하이드레이팅 100시간 보습 마스크 28ml*5매 세트,1,,,50%,25000,50000,,False,2026-05-19
의약외품,,오시스,osis,캠핑,캠핑,스마일리 썸머패치(60매입) 모기패치,60매입,,,,0,0,,True,2026-05-19
화장품,,운유바이오,rxcode,기능성/트러블,기능성/트러블,알엑스코드 리쥬답 NMN PDRN 콜라겐 크림,30ml,1,EA,57%,15000,35000,,False,2026-05-19
화장품,,원진몰,WONJINMALL,얼굴(face),얼굴(face),[원진이펙트] 멜라리스 크림,80g,1,EA,45%,22000,40000,,False,2026-05-19
화장품,,원진몰,WONJINMALL,얼굴(face),얼굴(face),[원진이펙트] 멜라리스 앰플,50g,1,EA,45%,23000,42000,,False,2026-05-19
화장품,,원진몰,WONJINMALL,얼굴(face),얼굴(face),원진이펙트 기미잡티SET 멜라리스 앰플+크림,"50g,80g",1,SET,46%,44000,82000,,False,2026-05-19
화장품,,원진몰,WONJINMALL,얼굴(face),얼굴(face),[원진이펙트] 수분충전 하이드로 라이즈 히알루로닉 마스크,30매입 350g,1,EA,40%,22800,38000,,False,2026-05-19
화장품,,원진몰,WONJINMALL,얼굴(face),얼굴(face),[원진이펙트] 맑은 톤 케어 글루타티온 브라이트닝 스킨 마스크,30매입 350g,1,EA,40%,22800,38000,,False,2026-05-19
화장품,,원진몰,WONJINMALL,얼굴(face),얼굴(face),[원진이펙트] 생기 영양공급 너리싱 서플먼트 마스크,350g 30매입,1,EA,40%,22800,38000,,False,2026-05-19
화장품,,원진몰,WONJINMALL,얼굴(face),얼굴(face),[원진이펙트] 쫀쫀 콜라겐 에델 리쥬브네이션 마스크,30매입 350g,1,EA,40%,22800,38000,,False,2026-05-19
화장품,,원진몰,WONJINMALL,얼굴(face),얼굴(face),[원진이펙트] 물광톤업 워터 토닝 마스크,30매입 350g,1,EA,40%,22800,38000,,False,2026-05-19
화장품,,웰더마,wellderma,마스크/방한대,마스크/방한대,웰더마 프리미엄 PDRN 엑소좀 하이드로겔 피팅 마스크 1박스(4매입),4매입,1,EA,84%,15900,98000,,False,2026-05-19
화장품,,웰더마,wellderma,바디/다리/풋/제모,바디/다리/풋/제모,[웰더마]  레몬트리 시그니처 대용량 바디워시 1000ML,,,,53%,8900,19000,,False,2026-05-19
화장품,,웰더마,wellderma,마스크팩/코팩,마스크팩/코팩,[10+1] 웰더마 PDRN 엑소좀 겔 마스크팩 44매(4매X11박스),25g*4매입,11,EA,50%,119000,239000,,False,2026-05-19
화장품,,웰더마,wellderma,마스크팩/코팩,마스크팩/코팩,[10+1] 웰더마 레티놀 콜라겐 리프팅 안티에이징 피팅 마스크팩 44매(4매X11박스),25g*4매입,11,EA,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,마스크팩/코팩,마스크팩/코팩,[10+1] 웰더마 시카 트리트먼트 리페어 피팅 마스크팩 44매(4매X11박스),25g*4매입,11,EA,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,마스크팩/코팩,마스크팩/코팩,[10+1] 웰더마 사파이어 콜라겐 임팩트 하이드로겔 피팅 마스크팩 44매(4매X11박스),44매(4매*11BOX),1,SET,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,마스크팩/코팩,마스크팩/코팩,[웰더마] 프리미엄 사파이어 콜라겐 임팩트 피팅 마스크팩(4매입),,,,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,마스크팩/코팩,마스크팩/코팩,[웰더마] 프리미엄 시카 트리트먼트 리페어 피팅 마스크(4매입),,,,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,마스크팩/코팩,마스크팩/코팩,[웰더마] 레티놀 콜라겐 피팅 마스크팩 (4매입),,,,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,마스크팩/코팩,마스크팩/코팩,[웰더마] 사파이어 콜라겐 임팩트 아이 마스크팩 (60매입),,,,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,마스크팩/코팩,마스크팩/코팩,[웰더마] 사파이어 콜라겐 하이드로 에센셜 마스크팩 10매입,,,,43%,9000,15900,,False,2026-05-19
화장품,,웰더마,wellderma,마스크팩/코팩,마스크팩/코팩,[웰더마] 나이아신엔엠엔 펩타이드 앰플 마스크팩,25ml/100매입,1,SET,81%,58000,300000,,False,2026-05-19
화장품,,웰더마,wellderma,마스크팩/코팩,마스크팩/코팩,[50매입][웰더마] 나이아신엔엠엔 펩타이드 앰플 마스크팩,28ml*10ea,5,BOX,78%,33000,150000,,False,2026-05-19
화장품,,웰더마,wellderma,마스크팩/코팩,마스크팩/코팩,[웰더마] 사파이어 콜라겐 임팩트 하이드로겔 피팅 마스크,25g*4ea,1,EA,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,마스크팩/코팩,마스크팩/코팩,[웰더마] 프리미엄 하이드로겔 피팅 마스크팩 3종 세트 (콜라겐+시카+레티놀),,1,SET,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,마스크팩/코팩,마스크팩/코팩,[웰더마] 모공탄력집중! 니들100 엑소좀 마스크팩 5매 + 레티놀 피팅 마스크팩 4매,,1,SET,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,마스크팩/코팩,마스크팩/코팩,[웰더마] 게르마늄 차콜 씨워터 마스크 팩(10매입),,,,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,마스크팩/코팩,마스크팩/코팩,[웰더마] 아쿠아링 수딩 위클리 스마트 마스크팩 10매입,,,,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,마스크팩/코팩,마스크팩/코팩,[웰더마] 카렌듈라 카밍 순 마스크 마스크팩 10매입,,,,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,마스크팩/코팩,마스크팩/코팩,[웰더마] 나이아신엔엠엔 펩타이드 앰플 마스크팩 10매입 1BOX,,,,43%,9000,15900,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] PDRN 엑소좀 하이드레이팅 수분코팅 겔 미스트 100ml,100ml,1,EA,33%,17900,26900,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] PDRN 엑소좀 하이드로 보습 장벽 앰플 50ml,(5+1) 50ml,6,EA,51%,59000,119400,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 페이스 리프팅 다크 실버 롤러,,,,68%,15900,49000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 사파이어 저분자 마린 콜라겐 퍼펙트 클렌징 폼 150g,,,,53%,8900,19000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 리뉴얼 사파이어 콜라겐 임팩트 하이드로 앰플세럼 50ml,,,,63%,17900,49000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 사파이어 콜라겐 임팩트 하이드로 미스트 150ml,,,,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[10+1][웰더마] 지플러스 프리미엄 순면시트 화장솜,165매*11EA,1815,EA,76%,45000,190000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[10+1][웰더마] 지플러스 프리미엄 순면시트,60매입,11,EA,72%,25000,90000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[5+1][웰더마] 지플러스 나이아신 엔엠엔 펩타이드 앰플,30ml,6,EA,76%,59000,245000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 사파이어 콜라겐 하이드로 에센셜 마스크팩,10매입,10,BOX,81%,58000,300000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 사파이어 콜라겐 하이드로 에센셜 마스크팩,10매입,5,BOX,78%,33000,150000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[5+1][웰더마] 사파이어 콜라겐 임팩트 하이드로 토너,100ml,6,EA,68%,79000,245000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[5+1][웰더마] 사파이어 콜라겐 임팩트 하이드로 크림,50g,6,EA,74%,89000,345000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[5+1][웰더마] 사파이어 콜라겐 임팩트 하이드로 에멀전,100ml,6,EA,68%,79000,245000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[3+1][웰더마] 사파이어 콜라겐 임팩트 스페셜 기프트 세트 (+쇼핑백증정),5종,4,SET,76%,179000,744000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[10+1][웰더마] 사파이어 저분자 마린 콜라겐 퍼펙트 클렌징 폼,150g,11,EA,74%,49000,190000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[5+1][웰더마] 레티놀 펩타이드 리프팅 리스토어 에멀전,120ml*6ea,1,SET,68%,79000,245000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[3+1][웰더마] 레티놀 펩타이드 리프팅 스페셜 선물세트,5종 선물세트,4,SET,76%,179000,735000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[5+1][웰더마] 레티놀 펩타이드 리프팅 리스토어 크림,50g*6ea,1,SET,70%,89000,295000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[5+1][웰더마] 레티놀 펩타이드 리프팅 리스토어 에센스 토너,150ml*6ea,1,SET,68%,79000,245000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[5+1][웰더마] 레티놀 펩타이드 리프팅 리스토어 앰플,30ml*6ea,1,SET,76%,59000,245000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[5+1][웰더마] 데일리 케어 리커버리 크림,30ml*6ea,1,SET,69%,35000,114000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[5+1][웰더마] 니들100 엑소좀 앰플,30ml/6ea,1,EA,80%,59000,295000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[10+1]웰더마 프리미엄 콜라겐 하이드로 립 에센스,11ml,11,EA,76%,45000,190000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 프리미엄 콜라겐 하이드로 립 에센스,11ml,1,EA,61%,7900,20000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] PDRN 엑소좀 하이드로 보습 장벽 앰플 50ml,50ml,1,EA,33%,17900,26900,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 사파이어 시카 뷰티 케어 앰플&롤러 2종세트 (+쇼핑백증정),,1,SET,77%,25000,108000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 니들100 엑소좀 앰플 30ml,30ml,1,EA,70%,17900,59000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),웰더마 니들롤러,1,,,51%,19000,39000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),웰더마 페이스 리프팅 다크 실버 롤러,1,,,72%,13900,49000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 사파이어 콜라겐 뷰티 케어 세트 (앰플30ml&롤러),,,,77%,25000,108000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 레티놀 펩타이드 뷰티 케어 세트(앰플&롤러),,,,64%,39000,108000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 레티놀 펩타이드 리프팅 괄사 마사지 케어세트,,,,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 사파이어 콜라겐 임팩트 스페셜 기프트 세트 (쇼핑백),,,,72%,69000,248000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 레티놀 펩타이드 리프팅 스페셜 기프트 세트(쇼핑백),,,,72%,69000,250500,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 차이슬 티트리 허브 톡스 필링 팩 150g,,,,59%,15900,39000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 프로폴리스 1000 에너지 앰플 50ml,,,,63%,17900,49000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 카렌듈라 카밍 순 크림 80ml,,,,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 카렌듈라 카밍 순 에센스 100ml,,,,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 차이슬 티트리 수딩 버블 토너(본품150ml+리필100ml),,,,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 지플러스 클렌징 워터 -500ML,,,,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 지플러스 클렌징 워터 -100ML,,,,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 지플러스 쿨링 에센스 수딩젤 120g,,,,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 지플러스 실버 펩타이드 앰플 30ml,,,,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 지플러스 마일드 에시드 아크네 젤 클렌저 120ml,,,,,0,0,,True,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 지플러스 나이아신 엔엠엔 펩타이드 앰플,,,,63%,17900,49000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 데일리 케어 리커버리 크림 30ml,,,,58%,7900,19000,,False,2026-05-19
화장품,,웰더마,wellderma,얼굴(face),얼굴(face),[웰더마] 사파이어 콜라겐 임팩트 하이드로 크림 50g,,,,65%,23900,69000,,False,2026-05-19
